47110564,68.160
47110565,76.667
47110566,77.222
47110567,76.188
47110568,68.909
47110569,62.000
47110570,84.154
47110571,80.147
47110572,63.850
47110573,63.531
47110574,62.000
47110575,54.429
47110576,19.725
47110577,25.000
47110579,21.593
47110581,35.950
47110651,59.429
47110652,70.400
47110654,33.759
47110655,75.667
47110656,63.200
47110657,59.194
47110658,21.000
47110659,11.364
47110660,13.588
47110661,30.500
47110662,29.385
47110663,18.065
47110664,11.602
47110665,13.643
47110666,17.333
47110667,19.500
47110668,24.404
47110669,33.182
47110670,21.776
47110689,21.000
47110691,37.293
47110694,14.200
47110699,35.225
