47110144,0.00
47110145,0.00
47110146,0.00
47110147,0.00
47110148,0.00
47110149,0.00
47110151,29.52
47110152,0.00
47110153,27.65
47110154,0.00
47110155,0.00
47110157,46.17
47110160,1.17
47110161,25.15
47110162,0.00
47110163,0.00
47110164,16.09
47110165,11.46
47110166,0.00
47110167,0.00
47110168,0.00
47110169,19.38
47110170,0.00
47110179,16.73
47110180,0.00
47110181,0.00
47110182,0.00
47110183,0.00
47110184,0.00
47110185,0.00
47110186,15.97
47110187,0.00
47110188,6.85
47110189,0.00
47110190,8.42
47110191,13.77
47110193,0.29
47110194,8.93
47110287,0.00
47110288,0.00
47110290,4.15
47110291,0.02
47110292,0.00
47110293,3.49
47110295,0.00
47110296,1.38
47110297,0.00
47110299,0.00
47110300,0.00
47110301,3.11
47110302,0.00
47110303,5.05
47110304,0.00
47110305,15.87
47110306,0.17
47110307,7.06
47110308,15.38
47110309,0.00
47110310,4.10
47110311,0.00
47110313,0.00
47110314,33.56
47110315,21.61
47110316,0.00
47110317,0.00
47110318,27.05
47110319,0.00
47110323,44.06
47110324,0.00
47110325,0.03
47110326,0.00
47110327,18.40
47110328,0.00
47110329,0.00
47110330,32.10
47110331,24.69
47110338,15.00
47110339,0.00
47110340,0.00
47110341,21.40
47110342,0.00
47110343,0.00
47110344,25.84
47110347,0.00
47110348,0.00
47110349,0.00
47110350,0.00
47110351,0.00
47110353,0.00
47110354,0.00
47110355,0.00
47110356,0.33
47110357,0.00
47110358,0.00
47110359,0.00
47110362,0.00
47110363,21.96
47110365,9.22
47110367,0.00
47110368,0.00
47110369,26.86
47110370,0.00
47110371,0.00
47110372,8.83
47110373,0.00
47110374,2.25
47110375,30.97
47110376,0.00
47110377,0.00
47110378,2.90
47110379,4.77
47110380,13.01
47110381,0.00
47110382,0.00
47110383,38.01
47110384,0.00
47110385,26.74
47110386,0.00
47110387,5.39
47110388,4.31
47110389,0.00
47110390,10.24
47110391,0.00
47110392,0.00
47110394,5.00
47110395,0.00
47110396,25.26
47110397,0.05
47110401,10.79
47110402,0.00
47110403,0.00
47110404,3.34
47110405,0.00
47110406,19.57
47110407,0.00
47110408,0.00
47110409,0.00
47110410,0.00
47110411,0.00
47110412,0.00
47110413,0.00
47110434,41.68
47110435,0.00
47110436,30.12
47110439,0.00
47110440,0.00
47110441,0.00
47110442,0.00
47110443,0.00
47110444,7.30
47110445,0.00
47110446,28.26
47110447,0.00
47110448,0.00
47110449,0.00
47110450,0.00
47110451,0.00
47110452,0.00
