trip_id,route_id,block_id,shape_id,service_id,direction,bikes,wheelchairs,headsign
966720,10230,51900,73972,1,0,0,0,Rosewood
979287,10172,52497,73718,2,1,0,0,City Centre
978248,10158,52487,73608,1,0,0,0,Meadowgreen
965945,10224,52109,73938,1,0,0,0,Confederation Terminal
964799,10197,52018,73815,2,0,0,0,Silverwood Heights
978989,10165,51859,73684,1,1,0,0,City Centre
979105,10160,52492,74010,1,0,0,0,Airport
977820,10157,51838,73605,2,0,0,0,Not in Service
963723,10174,51961,73723,1,0,0,0,Stonebridge
979303,10172,52497,73718,2,1,0,0,City Centre
978813,10159,51856,73610,1,0,0,0,Hudson Bay Park
963669,10173,51883,73721,2,1,0,0,Valley Road
962593,10164,51905,73680,1,1,0,0,City Centre
964835,10197,52018,73819,2,1,0,0,City Centre
962491,10164,51902,73675,1,0,0,0,Centre Mall
962138,10162,51891,73653,2,0,0,0,City Centre
962748,10164,51918,73680,2,1,0,0,City Centre
965877,10222,52059,73925,3,0,0,0,Confederation Terminal
977915,10163,51834,73665,1,0,0,0,Dundonald
968895,10233,52144,73980,2,1,0,0,City Centre
968984,10235,52150,74003,2,0,0,0,Silverspring
969036,10234,52150,73992,2,0,0,0,Forest Grove
968303,10225,52090,74006,1,1,0,0,Kensington via City Centre
962731,10164,51913,73680,2,1,0,0,City Centre
963966,10175,51974,73730,2,0,0,0,University via Boychuk
961942,10162,51886,73651,1,0,0,0,University
963389,10171,51949,73709,1,1,0,0,Broadway
966271,10226,51905,73954,1,1,0,0,Centre Mall via Taylor
970085,10225,52189,74005,3,0,0,0,University via City Centre
978945,10165,51858,73681,1,0,0,0,Riversdale
964838,10197,52000,73819,2,1,0,0,City Centre
963991,10175,51971,73732,2,1,0,0,College Park
963815,10174,51962,73723,2,0,0,0,Stonebridge
967793,10233,52458,73980,1,1,0,0,City Centre
979743,10173,51926,73721,1,1,0,0,Valley Road
979346,10170,51936,73696,1,0,0,0,River Heights
962544,10164,51904,73674,1,0,0,0,Centre Mall
966477,10227,51912,73960,2,1,0,0,Centre Mall via Main
962230,10162,51893,73659,2,1,0,0,Market Mall
962146,10162,51890,73651,2,0,0,0,University
969011,10235,52150,73999,2,1,0,0,University
979148,10160,52493,74010,2,0,0,0,Airport
978817,10159,51856,73610,1,0,0,0,Hudson Bay Park
962628,10164,51907,73680,1,1,0,0,City Centre
978246,10158,51878,73608,1,0,0,0,Meadowgreen
979742,10173,51925,73721,1,1,0,0,Valley Road
965771,10222,52118,73925,1,0,0,0,Confederation Terminal
962708,10164,51913,73677,2,0,0,0,Centre Mall
964345,10183,52002,73761,2,0,0,0,Lawson Heights
967816,10233,52076,73980,1,1,0,0,City Centre
968820,10236,52169,73984,2,0,0,0,Willowgrove
979199,10160,52181,74010,3,0,0,0,Airport
963884,10175,51968,73730,1,0,0,0,University via Boychuk
965537,10215,52049,73903,3,0,0,0,Lakeridge
979190,10160,52179,74019,2,1,0,0,City Centre
970012,10233,52187,73980,3,1,0,0,City Centre
978480,10166,51926,73689,1,1,0,0,Not In Service
966311,10226,51914,73952,2,0,0,0,University via Taylor
970228,10234,52193,74002,3,1,0,0,University
968005,10201,52458,74021,1,1,0,0,City Centre
967993,10201,52077,74021,1,1,0,0,City Centre
962630,10164,51902,73680,1,1,0,0,City Centre
966569,10229,51903,73968,1,0,0,0,Briarwood
978515,10161,51876,73634,1,0,0,0,McCormack
978787,10161,52490,73638,3,1,0,0,City Centre
967785,10233,52076,73980,1,1,0,0,City Centre
970251,10235,52192,73998,3,0,0,0,Evergreen via Silverspring
978035,10163,51843,73666,3,1,0,0,City Centre
962617,10164,51899,73680,1,1,0,0,City Centre
968837,10236,52145,73985,2,1,0,0,City Centre
962152,10162,51890,73651,2,0,0,0,University
965241,10202,52006,73851,1,1,0,0,University
965516,10215,51971,73905,2,1,0,0,University
963627,10173,51881,73719,2,0,0,0,City Centre
962711,10164,51914,73674,2,0,0,0,Centre Mall
962577,10164,51899,73680,1,1,0,0,City Centre
961906,10162,51886,73651,1,0,0,0,University
969901,10236,52187,73985,3,1,0,0,City Centre
977960,10163,51834,73666,1,1,0,0,City Centre
978970,10165,51857,73684,1,1,0,0,City Centre
969195,10201,52169,74021,2,1,0,0,City Centre
979879,10177,51936,73741,1,1,0,0,Centre Mall via Lorne
979870,10177,51936,73735,1,0,0,0,City Centre
964396,10183,52003,73761,3,0,0,0,Lawson Heights
966497,10227,51923,73961,3,1,0,0,Centre Mall via Main
979181,10160,52493,74011,2,1,0,0,City Centre
963888,10175,51968,73730,1,0,0,0,University via Boychuk
963688,10173,51928,73721,2,1,0,0,Valley Road
962101,10162,51890,73649,2,0,0,0,Broadway
970010,10233,52187,73980,3,1,0,0,City Centre
978434,10166,51927,73688,2,1,0,0,City Centre
963645,10173,51929,73719,2,0,0,0,City Centre
964010,10175,51976,73730,3,0,0,0,University via Boychuk
969009,10235,52150,73999,2,1,0,0,University
966633,10229,51913,73968,2,0,0,0,Briarwood
977954,10163,51837,73666,1,1,0,0,City Centre
968995,10235,52197,73998,2,0,0,0,Evergreen via Silverspring
978943,10165,51859,73681,1,0,0,0,Riversdale
979844,10177,51936,73735,1,0,0,0,City Centre
978546,10161,51876,73631,1,0,0,0,McCormack
979200,10160,52182,74010,3,0,0,0,Airport
963951,10175,51971,73730,2,0,0,0,University via Boychuk
978739,10161,52179,74417,2,1,0,0,City Centre
969043,10234,52150,73992,2,0,0,0,Forest Grove
965182,10202,52047,73849,1,0,0,0,Lakeview
964800,10197,52018,73815,2,0,0,0,Silverwood Heights
979901,10177,51938,73740,1,1,0,0,Centre Mall via Lorne
963984,10175,51970,73732,2,1,0,0,College Park
978249,10158,52487,73608,1,0,0,0,Meadowgreen
968353,10221,52089,74008,1,1,0,0,Confederation via City Centre
978811,10159,51857,73610,1,0,0,0,Hudson Bay Park
979471,10170,51944,73698,3,1,0,0,City Centre
970124,10221,52190,73919,3,0,0,0,City Centre
979049,10165,51861,73683,2,1,0,0,City Centre
962307,10162,51895,73661,3,1,0,0,City Centre
968185,10234,52083,74002,1,1,0,0,University
968981,10235,52149,73999,2,1,0,0,University
967774,10233,52167,73980,1,1,0,0,City Centre
965940,10224,52031,73938,1,0,0,0,Confederation Terminal
979326,10172,52498,73718,3,1,0,0,City Centre
978631,10161,51877,73642,1,1,0,0,City Centre
966699,10230,51900,73971,1,0,0,0,Rosewood
966774,10230,51914,73971,2,0,0,0,Rosewood
966297,10226,51913,73952,2,0,0,0,University via Taylor
977925,10163,51835,73665,1,0,0,0,Dundonald
979347,10170,51939,73696,1,0,0,0,River Heights
979434,10170,51940,73698,2,1,0,0,City Centre
965857,10222,52057,73930,2,1,0,0,Blairmore
967997,10201,52458,74021,1,1,0,0,City Centre
978648,10161,51881,74421,2,0,0,0,Not In Service
963803,10174,51962,73723,2,0,0,0,Stonebridge
965754,10222,52031,73925,1,0,0,0,Confederation Terminal
979296,10172,52497,73718,2,1,0,0,City Centre
970268,10235,52194,73999,3,1,0,0,University
965861,10222,52057,73930,2,1,0,0,Blairmore
966534,10228,51899,73966,1,1,0,0,Stonebridge
968377,10221,52088,74007,1,0,0,0,University via City Centre
964004,10175,51975,73730,3,0,0,0,University via Boychuk
966716,10230,51910,73971,1,0,0,0,Rosewood
969207,10234,52150,74002,2,1,0,0,University
962169,10162,51890,73649,2,0,0,0,Broadway
978519,10161,51878,74419,1,0,0,0,Meadowgreen
978120,10158,52485,73608,2,0,0,0,Meadowgreen
964398,10183,52003,73761,3,0,0,0,Lawson Heights
965547,10215,52049,73903,3,0,0,0,Lakeridge
965751,10222,52032,73925,1,0,0,0,Confederation Terminal
962027,10162,51888,73663,1,1,0,0,Broadway
979118,10160,52491,74011,1,1,0,0,City Centre
961921,10162,51887,73650,1,0,0,0,Market Mall
977244,10179,52125,74394,1,1,0,0,University
978264,10158,52487,73608,1,0,0,0,Meadowgreen
966639,10229,51914,73968,2,0,0,0,Briarwood
979753,10173,51877,73722,1,1,0,0,Valley Road
979784,10177,51941,73735,2,0,0,0,City Centre
962557,10164,51910,73675,1,0,0,0,Centre Mall
979103,10160,52492,74010,1,0,0,0,Airport
966583,10229,51896,73968,1,0,0,0,Briarwood
962634,10164,51900,73680,1,1,0,0,City Centre
969318,10225,52153,74005,2,0,0,0,University via City Centre
963683,10173,51883,73721,2,1,0,0,Valley Road
978726,10161,51884,73642,2,1,0,0,City Centre
966306,10226,51914,73952,2,0,0,0,University via Taylor
967967,10232,52457,73987,1,1,0,0,City Centre
977337,10201,52459,74020,1,0,0,0,Arbor Creek
962043,10162,51889,73659,1,1,0,0,Market Mall
962127,10162,51890,73649,2,0,0,0,Broadway
966617,10229,51896,73969,1,1,0,0,Centre Mall
978987,10165,51859,73684,1,1,0,0,City Centre
962582,10164,51902,73680,1,1,0,0,City Centre
978907,10159,51861,73611,2,1,0,0,City Centre
963673,10173,51882,73721,2,1,0,0,Valley Road
978919,10159,51864,73610,3,0,0,0,Hudson Bay Park
979072,10165,51864,73684,3,1,0,0,City Centre
967878,10236,52459,73985,1,1,0,0,City Centre
961924,10162,51886,73651,1,0,0,0,University
979779,10177,51942,73735,2,0,0,0,City Centre
968989,10235,52197,73998,2,0,0,0,Evergreen via Silverspring
978690,10161,51883,73634,2,0,0,0,McCormack
963919,10175,51968,73732,1,1,0,0,College Park
969857,10236,52187,73984,3,0,0,0,Willowgrove
966060,10224,52059,73939,3,0,0,0,Not in Service
978157,10158,52485,73609,2,1,0,0,City Centre
964209,10181,51994,73752,1,0,0,0,Sask Tel Centre
970276,10235,52193,73999,3,1,0,0,University
967961,10232,52167,73987,1,1,0,0,City Centre
969837,10201,52186,74021,3,1,0,0,City Centre
978606,10161,51876,73638,1,1,0,0,City Centre
966317,10226,51915,73954,2,1,0,0,Centre Mall via Taylor
966282,10226,51898,73954,1,1,0,0,Centre Mall via Taylor
965201,10202,52004,73849,1,0,0,0,Lakeview
970269,10235,52193,73999,3,1,0,0,University
968466,10223,52031,73936,1,1,0,0,Montgomery
978653,10161,51884,74421,2,0,0,0,Not In Service
962072,10162,51889,73663,1,1,0,0,Broadway
978692,10161,51883,74419,2,0,0,0,Meadowgreen
969204,10234,52147,73994,2,1,0,0,University
979817,10177,51944,73735,3,0,0,0,City Centre
978906,10159,51860,73611,2,1,0,0,City Centre
962087,10162,51888,73658,1,1,0,0,Broadway
978684,10161,51884,73634,2,0,0,0,McCormack
963684,10173,51883,73721,2,1,0,0,Valley Road
979065,10165,51865,73684,3,1,0,0,City Centre
978677,10161,52177,74419,2,0,0,0,Meadowgreen
966742,10230,51901,73973,1,1,0,0,Centre Mall
964402,10183,52003,73761,3,0,0,0,Lawson Heights
979168,10160,51883,74019,2,1,0,0,City Centre
962157,10162,51890,73649,2,0,0,0,Broadway
979390,10170,51936,73698,1,1,0,0,City Centre
979281,10172,52497,73713,2,0,0,0,North Industrial
963699,10173,51957,73720,3,0,0,0,None
965757,10222,52118,73926,1,0,0,0,City Centre
964379,10183,52002,73763,2,1,0,0,Lawson Heights
978879,10159,51861,73610,2,0,0,0,Hudson Bay Park
965983,10224,52119,73943,1,1,0,0,Hampton Village
961978,10162,51886,73651,1,0,0,0,University
969825,10201,52186,74020,3,0,0,0,Arbor Creek
978956,10165,51857,73681,1,0,0,0,Riversdale
963613,10173,51929,73719,2,0,0,0,City Centre
966778,10230,51914,73971,2,0,0,0,Rosewood
964871,10197,52019,73819,3,1,0,0,City Centre
979757,10173,51876,73722,1,1,0,0,Valley Road
978869,10159,51861,73610,2,0,0,0,Hudson Bay Park
966390,10227,51907,73958,1,0,0,0,University
962077,10162,51889,73661,1,1,0,0,City Centre
962751,10164,51912,73680,2,1,0,0,City Centre
977812,10157,51837,73606,1,1,0,0,Exhibition
962267,10162,51894,73653,3,0,0,0,City Centre
962507,10164,51896,73678,1,0,0,0,Centre Mall
962537,10164,51902,73675,1,0,0,0,Centre Mall
978860,10159,51860,73610,2,0,0,0,Hudson Bay Park
966618,10229,52061,73968,2,0,0,0,Briarwood
962000,10162,51887,73663,1,1,0,0,Broadway
979688,10173,51924,73719,1,0,0,0,City Centre
964202,10181,51993,73752,1,0,0,0,Sask Tel Centre
963611,10173,51883,73719,2,0,0,0,City Centre
970164,10221,52189,74008,3,1,0,0,Confederation via City Centre
977948,10163,51836,73666,1,1,0,0,City Centre
967970,10201,52459,74399,1,0,0,0,Arbor Creek
964361,10183,52002,73762,2,0,0,0,Lawson Heights
963956,10175,51970,73730,2,0,0,0,University via Boychuk
966566,10229,51896,73968,1,0,0,0,Briarwood
978800,10159,51859,73610,1,0,0,0,Hudson Bay Park
964767,10197,52017,73819,1,1,0,0,City Centre
965856,10222,52056,73930,2,1,0,0,Blairmore
965454,10215,51966,73905,1,1,0,0,University
964399,10183,52003,73761,3,0,0,0,Lawson Heights
978613,10161,51878,73642,1,1,0,0,City Centre
978125,10158,52485,73608,2,0,0,0,Meadowgreen
962105,10162,51890,73651,2,0,0,0,University
978959,10165,51859,73681,1,0,0,0,Riversdale
965786,10222,52031,73930,1,1,0,0,Blairmore
962688,10164,51916,73675,2,0,0,0,Centre Mall
977898,10157,51843,73606,3,1,0,0,Exhibition
977245,10179,52124,74394,1,1,0,0,University
979816,10177,51945,73735,3,0,0,0,City Centre
965257,10202,52008,73849,2,0,0,0,Lakeview
979718,10173,51878,73722,1,1,0,0,Valley Road
968849,10236,52144,73985,2,1,0,0,City Centre
979201,10160,52181,74010,3,0,0,0,Airport
969172,10201,52146,74021,2,1,0,0,City Centre
970154,10221,52190,74007,3,0,0,0,University via City Centre
978500,10166,51925,73688,1,1,0,0,City Centre
964868,10197,52019,73819,3,1,0,0,City Centre
964325,10183,51998,73763,1,1,0,0,Lawson Heights
965789,10222,52032,73930,1,1,0,0,Blairmore
965766,10222,52130,73925,1,0,0,0,Confederation Terminal
968251,10235,52081,73998,1,0,0,0,Evergreen via Silverspring
970180,10234,52192,74001,3,0,0,0,Forest Grove via 104th Street
979422,10170,51940,73698,2,1,0,0,City Centre
978021,10163,51843,73665,3,0,0,0,Dundonald
970267,10235,52193,73998,3,0,0,0,Evergreen via Silverspring
979215,10160,52182,74019,3,1,0,0,City Centre
979693,10173,51924,73719,1,0,0,0,City Centre
966484,10227,51922,73958,3,0,0,0,University
962541,10164,51908,73675,1,0,0,0,Centre Mall
969192,10201,52146,74021,2,1,0,0,City Centre
968308,10225,52090,74006,1,1,0,0,Kensington via City Centre
965749,10222,52032,73925,1,0,0,0,Confederation Terminal
978291,10158,52487,73609,1,1,0,0,City Centre
965503,10215,51973,73903,2,0,0,0,Lakeridge
979424,10170,51940,73698,2,1,0,0,City Centre
979276,10172,52497,73713,2,0,0,0,North Industrial
965792,10222,52031,73930,1,1,0,0,Blairmore
966761,10230,51899,73974,1,1,0,0,Centre Mall
979380,10170,51938,73698,1,1,0,0,City Centre
979280,10172,52497,73713,2,0,0,0,North Industrial
969112,10201,52146,74399,2,0,0,0,Arbor Creek
964210,10181,51994,73752,1,0,0,0,Sask Tel Centre
966296,10226,51915,73952,2,0,0,0,University via Taylor
962562,10164,51897,73675,1,0,0,0,Centre Mall
970166,10221,52189,74008,3,1,0,0,Confederation via City Centre
962812,10164,51922,73680,3,1,0,0,City Centre
978395,10166,51929,73687,2,0,0,0,Pleasant Hill
979147,10160,52177,74010,2,0,0,0,Airport
979764,10177,51941,73735,2,0,0,0,City Centre
978454,10166,51925,73687,1,0,0,0,Pleasant Hill
978271,10158,52100,73608,1,0,0,0,Meadowgreen
978901,10159,51860,73611,2,1,0,0,City Centre
967866,10236,52076,73984,1,0,0,0,Willowgrove
962297,10162,51895,73663,3,1,0,0,Broadway
962713,10164,51912,73674,2,0,0,0,Centre Mall
979329,10172,52498,73718,3,1,0,0,City Centre
968234,10235,52080,74000,1,1,0,0,University
966512,10228,51907,73963,1,0,0,0,Centre Mall
978232,10158,52184,74416,3,1,0,0,City Centre
979714,10173,51924,73721,1,1,0,0,Valley Road
977822,10157,51838,73604,2,0,0,0,City Centre
968038,10234,52083,74022,1,0,0,0,Forest Grove
965306,10202,52010,73849,3,0,0,0,Lakeview
965284,10202,52048,73851,2,1,0,0,University
966631,10229,52061,73968,2,0,0,0,Briarwood
965198,10202,52047,73849,1,0,0,0,Lakeview
966804,10230,51913,73973,2,1,0,0,Centre Mall
962032,10162,51888,73661,1,1,0,0,City Centre
962081,10162,51888,73663,1,1,0,0,Broadway
969302,10225,52151,74005,2,0,0,0,University via City Centre
964797,10197,52017,73819,1,1,0,0,City Centre
965986,10224,52118,73942,1,1,0,0,Hampton Village
979832,10177,51945,73741,3,1,0,0,Centre Mall via Lorne
962313,10162,51895,73661,3,1,0,0,City Centre
968215,10235,52081,73996,1,0,0,0,Silverspring
965787,10222,52032,73930,1,1,0,0,Blairmore
977815,10157,51835,73606,1,1,0,0,Exhibition
977335,10236,52077,73984,1,0,0,0,Willowgrove
963710,10174,51959,73723,1,0,0,0,Stonebridge
966756,10230,51898,73974,1,1,0,0,Centre Mall
965864,10222,52057,73930,2,1,0,0,Blairmore
965561,10215,52049,73905,3,1,0,0,University
968145,10234,52080,74022,1,0,0,0,Forest Grove
962317,10162,51895,73659,3,1,0,0,Market Mall
968979,10235,52149,73999,2,1,0,0,University
966343,10226,51919,73952,3,0,0,0,University via Taylor
979058,10165,51865,73681,3,0,0,0,Riversdale
967900,10236,52458,73985,1,1,0,0,City Centre
963931,10175,51969,73732,1,1,0,0,College Park
965491,10215,51974,73903,2,0,0,0,Lakeridge
965810,10222,52130,73930,1,1,0,0,Blairmore
962023,10162,51889,73661,1,1,0,0,City Centre
966462,10227,51916,73961,2,1,0,0,Centre Mall via Main
977867,10157,51839,73606,2,1,0,0,Exhibition
979868,10177,51939,73735,1,0,0,0,City Centre
964864,10197,52019,73815,3,0,0,0,Silverwood Heights
962636,10164,51905,73680,1,1,0,0,City Centre
969984,10233,52186,73980,3,1,0,0,City Centre
968907,10233,52169,73980,2,1,0,0,City Centre
966265,10226,51908,73954,1,1,0,0,Centre Mall via Taylor
968388,10225,52088,74006,1,1,0,0,Kensington via City Centre
965543,10215,52009,73903,3,0,0,0,Lakeridge
962073,10162,51889,73659,1,1,0,0,Market Mall
964278,10183,51997,73761,1,0,0,0,Lawson Heights
978217,10158,52486,73609,3,1,0,0,City Centre
969342,10225,52152,74006,2,1,0,0,Kensington via City Centre
969213,10234,52150,73994,2,1,0,0,University
970279,10235,52192,73999,3,1,0,0,University
969248,10221,52157,74007,2,0,0,0,University via City Centre
966652,10229,52061,73970,2,1,0,0,Centre Mall
979157,10160,52177,74010,2,0,0,0,Airport
970177,10234,52193,73992,3,0,0,0,Forest Grove
961962,10162,51887,73653,1,0,0,0,City Centre
979833,10177,51944,73741,3,1,0,0,Centre Mall via Lorne
969279,10221,52152,74008,2,1,0,0,Confederation via City Centre
979777,10177,51943,73735,2,0,0,0,City Centre
962201,10162,51893,73663,2,1,0,0,Broadway
969853,10201,52186,74021,3,1,0,0,City Centre
966238,10226,51908,73952,1,0,0,0,University via Taylor
963909,10175,51967,73730,1,0,0,0,University via Boychuk
979937,10314,52502,74424,1,0,0,0,Field House
979720,10173,51925,73721,1,1,0,0,Valley Road
966525,10228,51910,73963,1,0,0,0,Centre Mall
962194,10162,51893,73659,2,1,0,0,Market Mall
977798,10157,51836,73606,1,1,0,0,Exhibition
969811,10201,52186,74020,3,0,0,0,Arbor Creek
970265,10235,52194,73998,3,0,0,0,Evergreen via Silverspring
965191,10202,52004,73849,1,0,0,0,Lakeview
962661,10164,51896,73680,1,1,0,0,City Centre
962599,10164,51897,73680,1,1,0,0,City Centre
962788,10164,51921,73674,3,0,0,0,Centre Mall
961963,10162,51887,73651,1,0,0,0,University
962820,10164,51922,73680,3,1,0,0,City Centre
968349,10221,52087,74008,1,1,0,0,Confederation via City Centre
970243,10235,52193,73998,3,0,0,0,Evergreen via Silverspring
966013,10224,52056,73938,2,0,0,0,Confederation Terminal
979098,10160,52491,74010,1,0,0,0,Airport
979392,10170,51938,73698,1,1,0,0,City Centre
966357,10226,51921,73954,3,1,0,0,Centre Mall via Taylor
968265,10225,52085,74005,1,0,0,0,University via City Centre
967935,10232,52459,73986,1,0,0,0,Evergreen
968189,10234,52083,74002,1,1,0,0,University
961957,10162,51887,73651,1,0,0,0,University
964391,10183,52003,73761,3,0,0,0,Lawson Heights
965420,10215,52195,73903,1,0,0,0,Lakeridge
979004,10165,51861,73681,2,0,0,0,Riversdale
967789,10233,52459,73980,1,1,0,0,City Centre
979143,10160,52179,74010,2,0,0,0,Airport
964363,10183,52000,73763,2,1,0,0,Lawson Heights
965274,10202,52007,73849,2,0,0,0,Lakeview
969217,10234,52149,73994,2,1,0,0,University
963847,10174,51963,73727,2,1,0,0,University
961947,10162,51886,73653,1,0,0,0,City Centre
962192,10162,51892,73663,2,1,0,0,Broadway
965784,10222,52104,73930,1,1,0,0,Blairmore
968110,10234,52083,74023,1,1,0,0,University
964784,10197,51999,73819,1,1,0,0,City Centre
966588,10229,51896,73969,1,1,0,0,Centre Mall
969134,10201,52146,74020,2,0,0,0,Arbor Creek
969921,10236,52187,73984,3,0,0,0,Willowgrove
966568,10229,51901,73968,1,0,0,0,Briarwood
978444,10166,51926,73687,1,0,0,0,Pleasant Hill
965790,10222,52031,73930,1,1,0,0,Blairmore
965965,10224,52032,73942,1,1,0,0,Hampton Village
964756,10197,52017,73815,1,0,0,0,Silverwood Heights
967826,10233,52077,73980,1,1,0,0,City Centre
963385,10171,51951,73704,1,0,0,0,Lawson Heights
978501,10166,51924,73688,1,1,0,0,City Centre
962196,10162,51893,73661,2,1,0,0,City Centre
964381,10183,52002,73764,2,1,0,0,City Centre
962782,10164,51919,73674,3,0,0,0,Centre Mall
978209,10158,52183,73608,3,0,0,0,Meadowgreen
969335,10225,52153,74006,2,1,0,0,Kensington via City Centre
963676,10173,51883,73721,2,1,0,0,Valley Road
961972,10162,51886,73651,1,0,0,0,University
979852,10177,51939,73735,1,0,0,0,City Centre
965485,10215,52048,73903,2,0,0,0,Lakeridge
966609,10229,51898,73969,1,1,0,0,Centre Mall
966643,10229,51914,73968,2,0,0,0,Briarwood
964740,10197,52017,73815,1,0,0,0,Silverwood Heights
978179,10158,51883,74416,2,1,0,0,City Centre
964201,10180,52122,73751,1,1,0,0,City Centre
965209,10202,52006,73849,1,0,0,0,Lakeview
966614,10229,51897,73969,1,1,0,0,Centre Mall
967808,10233,52168,73980,1,1,0,0,City Centre
963810,10174,51963,73723,2,0,0,0,Stonebridge
965215,10202,52047,73851,1,1,0,0,University
966621,10229,52061,73968,2,0,0,0,Briarwood
962613,10164,51898,73680,1,1,0,0,City Centre
968312,10225,52087,74006,1,1,0,0,Kensington via City Centre
968949,10235,52196,73998,2,0,0,0,Evergreen via Silverspring
978625,10161,51878,73642,1,1,0,0,City Centre
966508,10228,51908,73963,1,0,0,0,Centre Mall
979014,10165,51860,73681,2,0,0,0,Riversdale
967836,10233,52458,73980,1,1,0,0,City Centre
977980,10163,51840,73665,2,0,0,0,Dundonald
967819,10233,52077,73980,1,1,0,0,City Centre
963724,10174,51959,73723,1,0,0,0,Stonebridge
968031,10201,52115,74021,1,1,0,0,City Centre
966527,10228,51899,73963,1,0,0,0,Centre Mall
979414,10170,51942,73696,2,0,0,0,River Heights
978436,10166,51928,73688,2,1,0,0,City Centre
977769,10157,51837,73604,1,0,0,0,City Centre
962286,10162,51894,73649,3,0,0,0,Broadway
965951,10224,52118,73938,1,0,0,0,Confederation Terminal
979243,10172,52495,73718,1,1,0,0,City Centre
977814,10157,51836,73606,1,1,0,0,Exhibition
967848,10236,52167,73984,1,0,0,0,Willowgrove
979117,10160,52492,74011,1,1,0,0,City Centre
965449,10215,51969,73903,1,0,0,0,Lakeridge
