S7H0C2S7H4747114711066Saskatoon                                                             CY 06672510014.003099474701107381471101000031  52.120724  -106.64274511SASKATOON                     AA19830401190000010BAA14
S7H0C3S7H4747114711066Saskatoon                                                             CY 06672510014.003099474701107381471101000051  52.120923  -106.64022911SASKATOON                     AA19830401190000010BAA14
S7H0C4S7H4747114711066Saskatoon                                                             CY 06672510014.003099474701107381471101000061  52.120741  -106.64023111SASKATOON                     AA19830401190000010BAA14
S7H0C5S7H4747114711066Saskatoon                                                             CY 06672510014.003099474701107381471101000081  52.120928  -106.63791011SASKATOON                     AA19830401190000010BAA14
S7H0C6S7H4747114711066Saskatoon                                                             CY 06672510014.003099474701107381471101000071  52.120747  -106.63790511SASKATOON                     AA19830401190000010BAA14
S7H0C7S7H4747114711066Saskatoon                                                             CY 06672510014.003099474701107381471101000091  52.120940  -106.63579011SASKATOON                     AA19830401190000010BAA14
S7H0C8S7H4747114711066Saskatoon                                                             CY 06672510014.003099474701107381471101000101  52.120758  -106.63579011SASKATOON                     AA19830401190000010BAA14
S7H0C9S7H4747114711066Saskatoon                                                             CY 06672510014.003099474701107381471101000021  52.119917  -106.64528411SASKATOON                     AA19830401190000010BAA14
S7H0E1S7H4747114711066Saskatoon                                                             CY 06672510014.003099474701107381471101000031  52.119926  -106.64276511SASKATOON                     AA19830401190000010BAA14
S7H0E2S7H4747114711066Saskatoon                                                             CY 06672510010.003099474701107381471100830091  52.119744  -106.64276411SASKATOON                     AA19830401190000010BAA14
S7H0E3S7H4747114711066Saskatoon                                                             CY 06672510014.003099474701107381471101000061  52.119925  -106.64025111SASKATOON                     AA19830401190000010BAA14
S7H0E5S7H4747114711066Saskatoon                                                             CY 06672510014.003099474701107381471101000071  52.119903  -106.63792511SASKATOON                     AA19830401190000010BAA14
S7H0E6S7H4747114711066Saskatoon                                                             CY 06672510010.003099474701107381471100990141  52.119721  -106.63793211SASKATOON                     AA19830401190000010BAA14
S7H0E7S7H4747114711066Saskatoon                                                             CY 06672510014.003099474701107381471101000101  52.119910  -106.63578711SASKATOON                     AA19830401190000010BAA14
S7H0E8S7H4747114711066Saskatoon                                                             CY 06672510010.003099474701107381471100990131  52.119729  -106.63577611SASKATOON                     AA19830401190000010BAA14
S7H0E9S7H4747114711066Saskatoon                                                             CY 06672510010.003099474701107381471100830021  52.118742  -106.64529811SASKATOON                     AA19830401190000010BAA14
S7H0G1S7H4747114711066Saskatoon                                                             CY 06672510010.003099474701107381471100830091  52.118918  -106.64277711SASKATOON                     AA19830401190000010BAA14
S7H0G2S7H4747114711066Saskatoon                                                             CY 06672510010.003099474701107381471100830101  52.118737  -106.64277911SASKATOON                     AA19830401190000010BAA14
S7H0G3S7H4747114711066Saskatoon                                                             CY 06672510010.003099474701107381471100990021  52.118727  -106.64025911SASKATOON                     AA19830401190000010BAA14
S7H0G4S7H4747114711066Saskatoon                                                             CY 06672510010.003099474701107381471100990141  52.118914  -106.63793111SASKATOON                     AA19830401190000010BAA14
S7H0G5S7H4747114711066Saskatoon                                                             CY 06672510010.003099474701107381471100990111  52.118732  -106.63792611SASKATOON                     AA19830401190000010BAA14
S7H0G6S7H4747114711066Saskatoon                                                             CY 06672510010.003099474701107381471100990121  52.118762  -106.63577811SASKATOON                     AA19830401190000010BAA14
S7H0G7S7H4747114711066Saskatoon                                                             CY 06672510010.003099474701107381471100990131  52.118944  -106.63578711SASKATOON                     AA19830401190000010BAA14
S7H0G8S7H4747114711066Saskatoon                                                             CY 06672510010.003099474701107381471100800021  52.117915  -106.65536111SASKATOON                     AA19830401190000010BAA14
S7H0G9S7H4747114711066Saskatoon                                                             CY 06672510010.003099474701107381471100800031  52.117733  -106.65536211SASKATOON                     AA19830401190000010BAA14
S7H0H1S7H4747114711066Saskatoon                                                             CY 06672510010.003099474701107381471100800061  52.117719  -106.65259711SASKATOON                     AA19830401190000010BAA14
S7H0H2S7H4747114711066Saskatoon                                                             CY 06672510010.003099474701107381471100800022  52.118339  -106.65536111SASKATOON                     AA19830401190000010BAN14
S7H0H2S7H4747114711066Saskatoon                                                             CY 06672510010.003099474701107381471100990022  52.118321  -106.64024001SASKATOON                     AA19830401190000010BAN14
S7H0H2S7H4747114711066Saskatoon                                                             CY 06672510010.003099474701107381471100990112  52.118318  -106.63791101SASKATOON                     AA19830401190000010BAN14
S7H0H2S7H4747114711066Saskatoon                                                             CY 06672510010.003099474701107381471100990122  52.118339  -106.63576901SASKATOON                     AA19830401190000010BAN14
S7H0H2S7H4747114711066Saskatoon                                                             CY 06672510010.003099474701107381471100830022  52.118332  -106.64527201SASKATOON                     AA19830401190000010BAN14
S7H0H3S7H4747114711066Saskatoon                                                             CY 06672510010.003099474701100009471100800003  52.116369  -106.65382111SASKATOON                     AA19830401190000010BAN10
S7H0H3S7H4747114711066Saskatoon                                                             CY 06672510010.003099474701100009471100990003  52.117504  -106.63815001SASKATOON                     AA19830401190000010BAN10
S7H0H3S7H4747114711066Saskatoon                                                             CY 06672510010.003099474701100009471100830003  52.117393  -106.64516401SASKATOON                     AA19830401190000010BAN10
S7H0H4S7H4747114711066Saskatoon                                                             CY 06672510010.003099474701107381471100800022  52.118339  -106.65536111SASKATOON                     AA19830401190000010BAN14
S7H0H4S7H4747114711066Saskatoon                                                             CY 06672510010.003099474701107381471100830022  52.118332  -106.64527201SASKATOON                     AA19830401190000010BAN14
S7H0H4S7H4747114711066Saskatoon                                                             CY 06672510010.003099474701107381471100990022  52.118321  -106.64024001SASKATOON                     AA19830401190000010BAN14
S7H0H4S7H4747114711066Saskatoon                                                             CY 06672510010.003099474701107381471100990112  52.118318  -106.63791101SASKATOON                     AA19830401190000010BAN14
S7H0H4S7H4747114711066Saskatoon                                                             CY 06672510010.003099474701107381471100990122  52.118339  -106.63576901SASKATOON                     AA19830401190000010BAN14
S7H0H5S7H4747114711066Saskatoon                                                             CY 06672510010.003099474701107381471100830061  52.117721  -106.64750511SASKATOON                     AA19830401190000010BAA14
S7H0H6S7H4747114711066Saskatoon                                                             CY 06672510010.003099474701107381471100800022  52.118339  -106.65536111SASKATOON                     AA19830401190000010BAN14
S7H0H6S7H4747114711066Saskatoon                                                             CY 06672510010.003099474701107381471100990112  52.118318  -106.63791101SASKATOON                     AA19830401190000010BAN14
S7H0H6S7H4747114711066Saskatoon                                                             CY 06672510010.003099474701107381471100990122  52.118339  -106.63576901SASKATOON                     AA19830401190000010BAN14
S7H0H6S7H4747114711066Saskatoon                                                             CY 06672510010.003099474701107381471100830022  52.118332  -106.64527201SASKATOON                     AA19830401190000010BAN14
S7H0H6S7H4747114711066Saskatoon                                                             CY 06672510010.003099474701107381471100990022  52.118321  -106.64024001SASKATOON                     AA19830401190000010BAN14
S7H0H7S7H4747114711066Saskatoon                                                             CY 06672510010.003099474701107381471100830031  52.117736  -106.64524711SASKATOON                     AA19830401190000010BAA14
S7H0H8S7H4747114711066Saskatoon                                                             CY 06672510010.003099474701107381471100830021  52.117917  -106.64524611SASKATOON                     AA19830401190000010BAA14
S7H0H9S7H4747114711066Saskatoon                                                             CY 06672510010.003099474701107381471100990031  52.117729  -106.64022311SASKATOON                     AA19830401190000010BAA14
S7H0J1S7H4747114711066Saskatoon                                                             CY 06672510010.003099474701107381471100990021  52.117911  -106.64022111SASKATOON                     AA19830401190000010BAA14
S7H0J2S7H4747114711066Saskatoon                                                             CY 06672510010.003099474701107381471100990111  52.117907  -106.63790011SASKATOON                     AA19830401190000010BAA14
S7H0J3S7H4747114711066Saskatoon                                                             CY 06672510010.003099474701107381471100990101  52.117725  -106.63789911SASKATOON                     AA19830401190000010BAA14
S7H0J4S7H4747114711066Saskatoon                                                             CY 06672510010.003099474701107381471100990121  52.117910  -106.63576711SASKATOON                     AA19830401190000010BAA14
S7H0J5S7H4747114711066Saskatoon                                                             CY 06672510010.003099474701107381471100990091  52.117728  -106.63576611SASKATOON                     AA19830401190000010BAA14
S7H0J6S7H4747114711066Saskatoon                                                             CY 06672510010.003099474701107381471100800041  52.116713  -106.65538611SASKATOON                     AA19830401190000010BAA14
S7H0J7S7H4747114711066Saskatoon                                                             CY 06672510010.003099474701107381471100800041  52.116713  -106.65538611SASKATOON                     BB19830401190000010BAA14
S7H0J8S7H4747114711066Saskatoon                                                             CY 06672510010.003099474701107381471100800031  52.116894  -106.65537811SASKATOON                     AA19830401190000010BAA14
S7H0J9S7H4747114711066Saskatoon                                                             CY 06672510010.003099474701107381471100800061  52.116869  -106.65262911SASKATOON                     AA19830401190000010BAA14
S7H0K1S7H4747114711066Saskatoon                                                             CY 06672510010.003099474701107381471100800051  52.116687  -106.65262911SASKATOON                     AA19830401190000010BAA14
S7H0K2S7H4747114711066Saskatoon                                                             CY 06672510011.033099474701100009471101080003  52.119166  -106.61367611SASKATOON                     AA19830401190000010BAN10
S7H0K2S7H4747114711066Saskatoon                                                             CY 06672510010.003099474701100009471100990003  52.117504  -106.63815001SASKATOON                     AA19830401190000010BAN10
S7H0K2S7H4747114711066Saskatoon                                                             CY 06672510010.003099474701100009471100830003  52.117393  -106.64516401SASKATOON                     AA19830401190000010BAN10
S7H0K2S7H4747114711066Saskatoon                                                             CY 06672510010.003099474701100009471100800003  52.116369  -106.65382101SASKATOON                     AA19830401190000010BAN10
S7H0K2S7H4747114711066Saskatoon                                                             CY 06672510011.033099474701100009471100960003  52.119926  -106.62075401SASKATOON                     AA19830401190000010BAN10
S7H0K3S7H4747114711066Saskatoon                                                             CY 06672510010.003099474701107381471100840011  52.116697  -106.64992411SASKATOON                     AA19830401190000010BAA14
S7H0K4S7H4747114711066Saskatoon                                                             CY 06672510010.003099474701107381471100830061  52.116895  -106.64753111SASKATOON                     AA19830401190000010BAA14
S7H0K5S7H4747114711066Saskatoon                                                             CY 06672510010.003099474701107381471100830051  52.116713  -106.64752811SASKATOON                     AA19830401190000010BAA14
S7H0K6S7H4747114711066Saskatoon                                                             CY 06672510010.003099474701107381471100830031  52.116878  -106.64527011SASKATOON                     AA19830401190000010BAA14
S7H0K7S7H4747114711066Saskatoon                                                             CY 06672510010.003099474701107381471100830041  52.116697  -106.64527811SASKATOON                     AA19830401190000010BAA14
S7H0K8S7H4747114711066Saskatoon                                                             CY 06672510010.003099474701107381471100830101  52.116864  -106.64275611SASKATOON                     AA19830401190000010BAA14
S7H0K9S7H4747114711066Saskatoon                                                             CY 06672510010.003099474701107381471100850011  52.116682  -106.64275211SASKATOON                     AA19830401190000010BAA14
S7H0L1S7H4747114711066Saskatoon                                                             CY 06672510010.003099474701107381471100990031  52.116859  -106.64023111SASKATOON                     AA19830401190000010BAA14
S7H0L2S7H4747114711066Saskatoon                                                             CY 06672510010.003099474701107381471100990041  52.116677  -106.64023711SASKATOON                     AA19830401190000010BAA14
S7H0L3S7H4747114711066Saskatoon                                                             CY 06672510010.003099474701107381471100990101  52.116860  -106.63790811SASKATOON                     AA19830401190000010BAA14
S7H0L4S7H4747114711066Saskatoon                                                             CY 06672510010.003099474701107381471100990071  52.116678  -106.63790111SASKATOON                     AA19830401190000010BAA14
S7H0L5S7H4747114711066Saskatoon                                                             CY 06672510010.003099474701107381471100990091  52.116862  -106.63575511SASKATOON                     AA19830401190000010BAA14
S7H0L6S7H4747114711066Saskatoon                                                             CY 06672510010.003099474701107381471100990081  52.116681  -106.63576011SASKATOON                     AA19830401190000010BAA14
S7H0L7S7H4747114711066Saskatoon                                                             CY 06672510011.023099474701107381471100910071  52.116682  -106.63283511SASKATOON                     AA19830401190000010BAA14
S7H0L8S7H4747114711066Saskatoon                                                             CY 06672510011.023099474701107381471100930011  52.116691  -106.62688111SASKATOON                     AA19830401190000010BAA14
S7H0L8S7H4747114711066Saskatoon                                                             CY 06672510011.023099474701107381471100930011  52.116691  -106.62525301SASKATOON                     AA19830401190000010BAA14
S7H0L8S7H4747114711066Saskatoon                                                             CY 06672510011.023099474701107381471100930011  52.116703  -106.62362301SASKATOON                     AA19830401190000010BAA14
S7H0L9S7H4747114711066Saskatoon                                                             CY 06672510011.033099474701107381471100950031  52.116694  -106.62212311SASKATOON                     AA19830401190000010BAA14
S7H0M1S7H4747114711066Saskatoon                                                             CY 06672510011.033099474701107381471100950021  52.116912  -106.62091311SASKATOON                     AA19830401190000010BAA14
S7H0M2S7H4747114711066Saskatoon                                                             CY 06672510011.033099474701107381471101080021  52.118963  -106.61363111SASKATOON                     AA19830401190000010BAA14
S7H0M3S7H4747114711066Saskatoon                                                             CY 06672510011.033099474701107381471101080051  52.118781  -106.61363111SASKATOON                     AA19830401190000010BAA14
S7H0M4S7H4747114711066Saskatoon                                                             CY 06672510010.003099474701107381471100800041  52.115837  -106.65540011SASKATOON                     AA19830401190000010BAA14
S7H0M5S7H4747114711066Saskatoon                                                             CY 06672510010.003099474701107381471101840011  52.115656  -106.65538811SASKATOON                     AA19830401190000010BAA14
S7H0M6S7H4747114711066Saskatoon                                                             CY 06672510010.003099474701107381471100800051  52.115856  -106.65262811SASKATOON                     AA19830401190000010BAA14
S7H0M7S7H4747114711066Saskatoon                                                             CY 06672510010.003099474701107381471100800071  52.115675  -106.65263311SASKATOON                     AA19830401190000010BAA14
S7H0M8S7H4747114711066Saskatoon                                                             CY 06672510010.003099474701107381471100840021  52.115656  -106.64989611SASKATOON                     AA19830401190000010BAA14
S7H0M9S7H4747114711066Saskatoon                                                             CY 06672510010.003099474701107381471100830051  52.115841  -106.64750511SASKATOON                     AA19830401190000010BAA14
S7H0N1S7H4747114711066Saskatoon                                                             CY 06672510010.003099474701107381471100850081  52.115660  -106.64750111SASKATOON                     AA19830401190000010BAA14
S7H0N2S7H4747114711066Saskatoon                                                             CY 06672510010.003099474701107381471100850071  52.115663  -106.64525911SASKATOON                     AA19830401190000010BAA14
S7H0N3S7H4747114711066Saskatoon                                                             CY 06672510010.003099474701107381471100830041  52.115845  -106.64525711SASKATOON                     AA19830401190000010BAA14
S7H0N4S7H4747114711066Saskatoon                                                             CY 06672510010.003099474701107381471100850011  52.115848  -106.64274711SASKATOON                     AA19830401190000010BAA14
S7H0N5S7H4747114711066Saskatoon                                                             CY 06672510010.003099474701107381471100850021  52.115666  -106.64274411SASKATOON                     AA19830401190000010BAA14
S7H0N6S7H4747114711066Saskatoon                                                             CY 06672510010.003099474701107381471100990051  52.115657  -106.64022911SASKATOON                     AA19830401190000010BAA14
S7H0N7S7H4747114711066Saskatoon                                                             CY 06672510010.003099474701107381471100990041  52.115838  -106.64022211SASKATOON                     AA19830401190000010BAA14
S7H0N8S7H4747114711066Saskatoon                                                             CY 06672510010.003099474701107381471100990071  52.115835  -106.63790711SASKATOON                     AA19830401190000010BAA14
S7H0N9S7H4747114711066Saskatoon                                                             CY 06672510009.003099474701007381471100740031  52.114583  -106.66917111SASKATOON                     AA19830401190000010BNN34
S7H0P1S7H4747114711066Saskatoon                                                             CY 06672510009.003099474701107381471100760051  52.114765  -106.66916411SASKATOON                     AA19830401190000010BNN34
S7H0P2S7H4747114711066Saskatoon                                                             CY 06672510009.003099474701107381471100760041  52.114760  -106.66642711SASKATOON                     AA19830401190000010BNN34
S7H0P3S7H4747114711066Saskatoon                                                             CY 06672510009.003099474701007381471101860031  52.114579  -106.66642211SASKATOON                     AA19830401190000010BAA14
S7H0P4S7H4747114711066Saskatoon                                                             CY 06672510009.003099474701107381471101860011  52.114778  -106.66367711SASKATOON                     AA19830401190000010BAA14
S7H0P5S7H4747114711066Saskatoon                                                             CY 06672510009.003099474701007381471101860021  52.114596  -106.66367611SASKATOON                     AA19830401190000010BAA14
S7H0P6S7H4747114711066Saskatoon                                                             CY 06672510009.003099474701107381471101850011  52.114772  -106.66089811SASKATOON                     AA19830401190000010BAA14
S7H0P7S7H4747114711066Saskatoon                                                             CY 06672510009.003099474701007381471101850021  52.114590  -106.66090111SASKATOON                     AA19830401190000010BAA14
S7H0P8S7H4747114711066Saskatoon                                                             CY 06672510009.003099474701007381471101850091  52.114580  -106.65814811SASKATOON                     AA19830401190000010BAA14
S7H0P9S7H4747114711066Saskatoon                                                             CY 06672510009.003099474701107381471101850101  52.114762  -106.65814811SASKATOON                     AA19830401190000010BAA14
S7H0R1S7H4747114711066Saskatoon                                                             CY 06672510010.003099474701107381471101840011  52.114764  -106.65540011SASKATOON                     AA19830401190000010BAA14
S7H0R2S7H4747114711066Saskatoon                                                             CY 06672510010.003099474701007381471101840021  52.114582  -106.65540011SASKATOON                     AA19830401190000010BAA14
S7H0R3S7H4747114711066Saskatoon                                                             CY 06672510010.003099474701007381471100840041  52.114580  -106.65265211SASKATOON                     AA19830401190000010BAA14
S7H0R4S7H4747114711066Saskatoon                                                             CY 06672510010.003099474701107381471100800071  52.114761  -106.65265011SASKATOON                     AA19830401190000010BAA14
S7H0R5S7H4747114711066Saskatoon                                                             CY 06672510010.003099474701007381471100840031  52.114577  -106.64990111SASKATOON                     AA19830401190000010BAA14
S7H0R6S7H4747114711066Saskatoon                                                             CY 06672510010.003099474701107381471100840021  52.114759  -106.64990211SASKATOON                     AA19830401190000010BAA14
S7H0R7S7H4747114711066Saskatoon                                                             CY 06672510010.003099474701107381471100850081  52.114773  -106.64751111SASKATOON                     AA19830401190000010BAA14
S7H0R8S7H4747114711066Saskatoon                                                             CY 06672510010.003099474701007381471100850091  52.114591  -106.64750611SASKATOON                     AA19830401190000010BAA14
S7H0R9S7H4747114711066Saskatoon                                                             CY 06672510010.003099474701007381471100850061  52.114655  -106.64524811SASKATOON                     AA19830401190000010BAA14
S7H0S1S7H4747114711066Saskatoon                                                             CY 06672510010.003099474701007381471100850061  52.114655  -106.64524811SASKATOON                     EE19830401190000010BAA14
S7H0S2S7H4747114711066Saskatoon                                                             CY 06672510010.003099474701107381471100850071  52.114837  -106.64526811SASKATOON                     AA19830401190000010BAA14
S7H0S3S7H4747114711066Saskatoon                                                             CY 06672510010.003099474701107381471100850021  52.114898  -106.64276111SASKATOON                     AA19830401190000010BAA14
S7H0S4S7H4747114711066Saskatoon                                                             CY 06672510010.003099474701007381471100850031  52.114764  -106.64134511SASKATOON                     AA19830401190000010BAA14
S7H0S4S7H4747114711066Saskatoon                                                             CY 06672510010.003099474701007381471100850031  52.114716  -106.64275901SASKATOON                     AA19830401190000010BAA14
S7H0S5S7H4747114711066Saskatoon                                                             CY 06672510010.003099474701107381471100990051  52.114891  -106.64047411SASKATOON                     AA19830401190000010BAA14
S7H0S5S7H4747114711066Saskatoon                                                             CY 06672510010.003099474701107381471100990051  52.114898  -106.63939101SASKATOON                     AA19830401190000010BAA14
S7H0S5S7H4747114711066Saskatoon                                                             CY 06672510010.003099474701107381471100990051  52.114855  -106.64133901SASKATOON                     AA19830401190000010BAA14
S7H0S6S7H4747114711066Saskatoon                                                             CY 06672510010.003099474701007381471100890011  52.114709  -106.64047811SASKATOON                     AA19830401190000010BAA14
S7H0S7S7H4747114711066Saskatoon                                                             CY 06672510010.003099474701107381471100990061  52.114905  -106.63863711SASKATOON                     EE19830401190000010BAA14
S7H0S8S7H4747114711066Saskatoon                                                             CY 06672510010.003099474701007381471100890021  52.114724  -106.63864611SASKATOON                     AA19830401190000010BAA14
S7H0S8S7H4747114711066Saskatoon                                                             CY 06672510010.003099474701007381471100890021  52.114717  -106.63937601SASKATOON                     AA19830401190000010BAA14
S7H0S9S7H4747114711066Saskatoon                                                             CY 06672510010.003099474701007381471100890031  52.114711  -106.63755911SASKATOON                     AA19830401190000010BAA14
S7H0T1S7H4747114711066Saskatoon                                                             CY 06672510010.003099474701007381471100890041  52.114735  -106.63606711SASKATOON                     AA19830401190000010BAA14
S7H0T2S7H4747114711066Saskatoon                                                             CY 06672510011.023099474701107381471100910071  52.114941  -106.63311811SASKATOON                     AA19830401190000010BAA14
S7H0T3S7H4747114711066Saskatoon                                                             CY 06672510011.023099474701007381471100910041  52.114759  -106.63311911SASKATOON                     AA19830401190000010BAA14
S7H0T4S7H4747114711066Saskatoon                                                             CY 06672510011.023099474701107381471100910021  52.114929  -106.63019411SASKATOON                     AA19830401190000010BAA14
S7H0T4S7H4747114711066Saskatoon                                                             CY 06672510011.023099474701107381471100910021  52.114924  -106.62867401SASKATOON                     AA19830401190000010BAA14
S7H0T5S7H4747114711066Saskatoon                                                             CY 06672510011.023099474701007381471100910031  52.114748  -106.63019911SASKATOON                     AA19830401190000010BAA14
S7H0T6S7H4747114711066Saskatoon                                                             CY 06672510011.023099474701007381471100930051  52.114743  -106.62867311SASKATOON                     AA19830401190000010BAA14
S7H0T7S7H4747114711066Saskatoon                                                             CY 06672510011.023099474701007381471100930041  52.114749  -106.62696411SASKATOON                     AA19830401190000010BAA14
S7H0T8S7H4747114711066Saskatoon                                                             CY 06672510011.023099474701107381471100930011  52.114926  -106.62524211SASKATOON                     AA19830401190000010BAA14
S7H0T9S7H4747114711066Saskatoon                                                             CY 06672510011.023099474701007381471100930021  52.114744  -106.62524811SASKATOON                     AA19830401190000010BAA14
S7H0V1S7H4747114711066Saskatoon                                                             CY 06672510011.023099474701007381471100930031  52.114728  -106.62362311SASKATOON                     AA19830401190000010BAA14
S7H0V2S7H4747114711066Saskatoon                                                             CY 06672510011.033099474701107381471100950031  52.114911  -106.62200511SASKATOON                     AA19830401190000010BAA14
S7H0V3S7H4747114711066Saskatoon                                                             CY 06672510011.013099474701007381471100940011  52.114730  -106.62200111SASKATOON                     AA19830401190000010BAA14
S7H0V4S7H4747114711066Saskatoon                                                             CY 06672510011.033099474701107381471100950022  52.115920  -106.61863911SASKATOON                     AA19830401190000010BAA14
S7H0V5S7H4747114711066Saskatoon                                                             CY 06672510011.013099474701007381471100940021  52.114720  -106.62046711SASKATOON                     AA19830401190000010BAA14
S7H0V6S7H4747114711066Saskatoon                                                             CY 06672510011.013099474701007381471100940031  52.114711  -106.61828711SASKATOON                     AA19830401190000010BAA14
S7H0V7S7H4747114711066Saskatoon                                                             CY 06672510011.013099474701007381471100940041  52.114718  -106.61599311SASKATOON                     EE19830401190000010BAA14
S7H0V8S7H4747114711066Saskatoon                                                             CY 06672510011.013099474701007381471104490011  52.114709  -106.61453611SASKATOON                     AA19830401190000010BAA14
S7H0V9S7H4747114711066Saskatoon                                                             CY 06672510011.013099474701007381471104490021  52.114714  -106.61318111SASKATOON                     AA19830401190000010BAA14
