47110515, 3.318584
47110516, 7.462687
47110517, 1.949318
47110518, 0.000000
47110519, 2.793296
47110520, 0.000000
47110521, 0.000000
47110522, 0.000000
47110523, 3.571429
47110524, 1.653053
47110531, 2.358491
47110532, 4.807692
47110533, 2.227171
47110534, 2.958580
47110535, 3.184713
47110536, 5.422993
47110537, 2.145923
47110538, 0.000000
47110539, 11.111111
47110540, 0.000000
47110541, 2.183406
47110542, 3.218884
47110543, 5.668934
47110544, 3.218884
47110545, 5.010020
47110546, 2.212389
47110547, 3.472222
47110548, 0.000000
47110549, 2.659574
47110550, 2.881844
47110551, 2.840909
47110552, 0.000000
47110553, 0.000000
47110554, 3.692762
47110555, 3.278689
47110556, 7.692308
47110557, 6.743738
47110558, 4.578755
47110559, 4.310345
47110560, 5.773672
47110561, 5.966587
47110562, 5.628518
47110563, 3.448276
47110564, 6.420546
47110565, 2.169197
47110566, 7.317073
47110567, 5.420054
47110568, 2.457002
47110569, 3.614458
47110570, 2.846300
47110571, 3.616637
47110572, 2.857143
47110573, 3.883495
47110574, 3.000000
47110575, 1.858736
47110576, 2.181501
47110577, 0.000000
47110579, 2.178649
47110581, 3.406326
47110651, 4.983389
47110652, 7.413509
47110654, 0.995520
47110655, 1.941748
47110656, 2.061856
47110657, 1.979414
47110658, 2.006421
47110659, 1.965924
47110660, 0.000000
47110661, 1.754386
47110662, 1.017294
47110663, 1.124859
47110664, 0.703730
47110665, 0.000000
47110666, 0.000000
47110667, 0.000000
47110668, 0.709723
47110669, 0.685401
47110670, 2.037298
47110689, 0.000000
47110691, 0.000000
47110694, 1.706485
47110699, 1.295337
