trip_id,route_id,block_id,shape_id,service_id,direction,bikes,wheelchairs,headsign
958464,10125,a_51766,73459,1_merged_979947,1,0,0,City Centre
978423,10166,b_51929,73688,2_merged_979952,1,0,0,City Centre
957327,10099,a_51696,73349,2_merged_979949,0,0,0,Stonebridge
958988,10140,a_52158,73530,1_merged_979947,1,0,0,University
964292,10183,b_51997,73761,1_merged_979950,0,0,0,Lawson Heights
958286,10122,a_51733,73441,1_merged_979947,0,0,0,Silverwood Heights
962187,10162,b_51891,73659,2_merged_979952,1,0,0,Market Mall
963833,10174,b_51963,73727,2_merged_979952,1,0,0,University
978211,10158,b_52183,73608,3_merged_979951,0,0,0,Meadowgreen
955254,10086,a_51575,74410,2_merged_979949,0,0,0,Meadowgreen
963383,10171,b_51950,73701,1_merged_979950,0,0,0,Lawson Heights
954473,10082,a_51562,73232,1_merged_979947,1,0,0,Exhibition
958987,10140,a_52158,73530,1_merged_979947,1,0,0,University
978290,10158,b_52487,73609,1_merged_979950,1,0,0,City Centre
955784,10087,a_51627,73285,3_merged_979948,1,0,0,Market Mall
959068,10140,a_51706,73530,2_merged_979949,1,0,0,University
962125,10162,b_51891,73651,2_merged_979952,0,0,0,University
979219,10172,b_52494,73713,1_merged_979950,0,0,0,North Industrial
956605,10095,a_51572,73322,1_merged_979947,0,0,0,City Centre
979577,10098,a_51661,73345,2_merged_979949,0,0,0,City Centre
957330,10099,a_51697,73349,2_merged_979949,0,0,0,Stonebridge
959935,10152,a_51628,73582,1_merged_979947,0,0,0,University
956448,10091,a_51658,73312,1_merged_979947,0,0,0,Pleasant Hill
967764,10233,b_52168,73980,1_merged_979950,1,0,0,City Centre
958956,10140,a_51701,73527,1_merged_979947,0,0,0,Lakeridge
962285,10162,b_51894,73653,3_merged_979951,0,0,0,City Centre
955087,10085,a_51607,73252,3_merged_979948,1,0,0,Willowgrove
959568,10149,a_51799,73566,2_merged_979949,1,0,0,Hampton Village
958787,10127,a_51746,73472,2_merged_979949,0,0,0,Lakeview
969837,10201,b_52186,74021,3_merged_979951,1,0,0,City Centre
962496,10164,b_51897,73676,1_merged_979950,0,0,0,Centre Mall
978720,10161,b_51883,73642,2_merged_979952,1,0,0,City Centre
955027,10085,a_51605,73244,2_merged_979949,0,0,0,City Centre
955933,10088,a_51569,73290,3_merged_979948,0,0,0,Dundonald
979012,10165,b_51861,73681,2_merged_979952,0,0,0,Riversdale
960247,10155,a_51628,73597,1_merged_979947,0,0,0,Rosewood
959292,10147,a_51797,73553,1_merged_979947,0,0,0,City Centre
957665,10102,a_51672,73365,2_merged_979949,1,0,0,Market Mall
979604,10098,a_51660,73345,2_merged_979949,0,0,0,City Centre
961922,10162,b_51887,73649,1_merged_979950,0,0,0,Broadway
957557,10102,a_51667,73361,1_merged_979947,0,0,0,City Centre
968246,10235,b_52080,74000,1_merged_979950,1,0,0,University
954666,10083,a_51575,73233,2_merged_979949,0,0,0,Meadowgreen
956766,10095,a_51577,73323,2_merged_979949,1,0,0,Airport
956572,10094,a_51817,73319,1_merged_979947,0,0,0,Willowgrove Downtown Express
963626,10173,b_51883,73719,2_merged_979952,0,0,0,City Centre
965534,10215,b_52048,73905,2_merged_979952,1,0,0,University
962576,10164,b_51898,73680,1_merged_979950,1,0,0,City Centre
958776,10127,a_51744,73476,1_merged_979947,1,0,0,University
957742,10106,a_51730,73380,1_merged_979947,1,0,0,North Industrial
977783,10157,b_51835,73604,1_merged_979950,0,0,0,City Centre
959414,10147,a_51802,73554,3_merged_979948,0,0,0,Confederation Terminal
977989,10163,b_51838,73665,2_merged_979952,0,0,0,Dundonald
965981,10224,b_52111,74016,1_merged_979950,1,0,0,Hampton Village via City Centre
958682,10126,a_51779,73470,2_merged_979949,1,0,0,City Centre
965991,10224,b_52118,73942,1_merged_979950,1,0,0,Hampton Village
968335,10221,b_52089,74007,1_merged_979950,0,0,0,University via City Centre
956522,10091,a_51659,73312,2_merged_979949,0,0,0,Pleasant Hill
956927,10097,a_51683,73336,1_merged_979947,0,0,0,North Industrial
979159,10160,b_52179,74010,2_merged_979952,0,0,0,Airport
958972,10140,a_51701,73527,1_merged_979947,0,0,0,Lakeridge
958954,10140,a_51699,73527,1_merged_979947,0,0,0,Lakeridge
957697,10103,a_51812,73367,1_merged_979947,0,0,0,South Industrial
963613,10173,b_51929,73719,2_merged_979952,0,0,0,City Centre
979181,10160,b_52493,74011,2_merged_979952,1,0,0,City Centre
964013,10175,b_51975,73732,3_merged_979951,1,0,0,College Park
956963,10097,a_51686,73336,2_merged_979949,0,0,0,North Industrial
959201,10146,a_51773,73546,2_merged_979949,0,0,0,City Centre
965276,10202,b_52008,73851,2_merged_979952,1,0,0,University
963771,10174,b_51961,73727,1_merged_979950,1,0,0,University
956274,10089,a_51652,73295,3_merged_979948,0,0,0,Centre Mall
954577,10082,a_51569,73232,3_merged_979948,1,0,0,Exhibition
977915,10163,b_51834,73665,1_merged_979950,0,0,0,Dundonald
957764,10107,a_51732,73382,1_merged_979947,0,0,0,Silverspring
966528,10228,b_51896,73963,1_merged_979950,0,0,0,Centre Mall
970056,10225,b_52190,74006,3_merged_979951,1,0,0,Kensington via City Centre
965753,10222,b_52109,73925,1_merged_979950,0,0,0,Confederation Terminal
956588,10095,a_51669,73321,1_merged_979947,0,0,0,River Heights
966634,10229,b_51916,73968,2_merged_979952,0,0,0,Briarwood
964365,10183,b_52000,73763,2_merged_979952,1,0,0,Lawson Heights
963930,10175,b_51967,73732,1_merged_979950,1,0,0,College Park
957393,10099,a_51698,73351,3_merged_979948,1,0,0,University
956028,10089,a_51641,73292,1_merged_979947,0,0,0,Centre Mall
956923,10097,a_51683,73336,1_merged_979947,0,0,0,North Industrial
970277,10235,b_52192,73999,3_merged_979951,1,0,0,University
954547,10082,a_51564,73232,2_merged_979949,1,0,0,Exhibition
955039,10085,a_51602,73252,2_merged_979949,1,0,0,Willowgrove
968290,10225,b_52088,74006,1_merged_979950,1,0,0,Kensington via City Centre
965233,10202,b_52047,73851,1_merged_979950,1,0,0,University
965517,10215,b_51970,73905,2_merged_979952,1,0,0,University
960056,10153,a_51629,73588,1_merged_979947,0,0,0,Centre Mall
955964,10089,a_51638,73295,1_merged_979947,0,0,0,Centre Mall
968387,10225,b_52088,74006,1_merged_979950,1,0,0,Kensington via City Centre
955542,10087,a_51621,73285,1_merged_979947,1,0,0,Market Mall
977971,10163,b_51839,73665,2_merged_979952,0,0,0,Dundonald
955486,10087,a_51620,73281,1_merged_979947,1,0,0,Broadway
959839,10151,a_51646,73578,2_merged_979949,0,0,0,University via Taylor
956665,10095,a_51573,73323,1_merged_979947,1,0,0,Airport
962708,10164,b_51913,73677,2_merged_979952,0,0,0,Centre Mall
970239,10234,b_52193,73994,3_merged_979951,1,0,0,University
964736,10197,b_52017,73815,1_merged_979950,0,0,0,Silverwood Heights
960276,10155,a_51631,73600,1_merged_979947,1,0,0,Centre Mall
964024,10175,b_51976,73731,3_merged_979951,1,0,0,College Park
956215,10089,a_51650,73304,2_merged_979949,1,0,0,City Centre
966688,10229,b_51922,73969,3_merged_979951,1,0,0,Centre Mall
966005,10224,b_52056,73938,2_merged_979952,0,0,0,Confederation Terminal
957892,10108,a_51737,73390,2_merged_979949,1,0,0,Lawson Heights
960273,10155,a_51630,73597,1_merged_979947,0,0,0,Rosewood
954799,10084,a_51582,73235,1_merged_979947,0,0,0,Hudson Bay Park
955312,10086,a_51615,73263,2_merged_979949,1,0,0,Confederation Terminal
956169,10089,a_51647,73292,2_merged_979949,0,0,0,Centre Mall
958761,10127,a_51785,73476,1_merged_979947,1,0,0,University
978139,10158,b_52485,73608,2_merged_979952,0,0,0,Meadowgreen
956440,10090,a_51590,73310,3_merged_979948,1,0,0,City Centre
954791,10084,a_51582,73235,1_merged_979947,0,0,0,Hudson Bay Park
958670,10126,a_51774,73470,2_merged_979949,1,0,0,City Centre
966433,10227,b_51916,73958,2_merged_979952,0,0,0,University
956194,10089,a_51646,73293,2_merged_979949,0,0,0,Centre Mall
964801,10197,b_52018,73815,2_merged_979952,0,0,0,Silverwood Heights
959566,10149,a_51799,73566,2_merged_979949,1,0,0,Hampton Village
963759,10174,b_51959,73727,1_merged_979950,1,0,0,University
966227,10226,b_51905,73952,1_merged_979950,0,0,0,University via Taylor
978426,10166,b_51929,73688,2_merged_979952,1,0,0,City Centre
956849,10095,a_51675,73324,3_merged_979948,1,0,0,City Centre
956647,10095,a_51570,73323,1_merged_979947,1,0,0,Airport
956241,10089,a_51645,73304,2_merged_979949,1,0,0,City Centre
961994,10162,b_51886,73653,1_merged_979950,0,0,0,City Centre
979573,10098,a_51656,73347,1_merged_979947,1,0,0,Valley Road
963756,10174,b_51959,73727,1_merged_979950,1,0,0,University
968995,10235,b_52197,73998,2_merged_979952,0,0,0,Evergreen via Silverspring
958734,10127,a_51785,73472,1_merged_979947,0,0,0,Lakeview
956913,10097,a_51683,73336,1_merged_979947,0,0,0,North Industrial
978971,10165,b_51856,73684,1_merged_979950,1,0,0,City Centre
962794,10164,b_51919,73674,3_merged_979951,0,0,0,Centre Mall
963904,10175,b_51969,73730,1_merged_979950,0,0,0,University via Boychuk
956796,10095,a_51672,73324,2_merged_979949,1,0,0,City Centre
956119,10089,a_51641,73304,1_merged_979947,1,0,0,City Centre
956381,10090,a_51588,73307,2_merged_979949,0,0,0,Riversdale
960345,10155,a_51646,73601,2_merged_979949,1,0,0,Centre Mall
968187,10234,b_52081,74002,1_merged_979950,1,0,0,University
966368,10227,b_51901,73958,1_merged_979950,0,0,0,University
978904,10159,b_51860,73611,2_merged_979952,1,0,0,City Centre
978466,10166,b_51925,73689,1_merged_979950,1,0,0,Not In Service
978920,10159,b_51865,73610,3_merged_979951,0,0,0,Hudson Bay Park
955803,10087,a_51627,73283,3_merged_979948,1,0,0,City Centre
958607,10126,a_51764,73470,1_merged_979947,1,0,0,City Centre
958455,10125,a_51766,73459,1_merged_979947,1,0,0,City Centre
958764,10127,a_51744,73476,1_merged_979947,1,0,0,University
968328,10221,b_52085,74007,1_merged_979950,0,0,0,University via City Centre
956532,10091,a_51661,73312,2_merged_979949,0,0,0,Pleasant Hill
954658,10083,a_51571,73234,1_merged_979947,1,0,0,City Centre
969283,10221,b_52153,74008,2_merged_979952,1,0,0,Confederation via City Centre
954507,10082,a_51565,73230,2_merged_979949,0,0,0,City Centre
958524,10125,a_51772,73459,2_merged_979949,1,0,0,City Centre
955645,10087,a_51622,73271,2_merged_979949,0,0,0,City Centre
969320,10225,b_52153,73947,2_merged_979952,0,0,0,City Centre
962619,10164,b_51897,73680,1_merged_979950,1,0,0,City Centre
964789,10197,b_52017,73819,1_merged_979950,1,0,0,City Centre
979040,10165,b_51861,73685,2_merged_979952,1,0,0,City Centre
958582,10126,a_51770,73466,1_merged_979947,0,0,0,Kenderdine
963819,10174,b_51963,73723,2_merged_979952,0,0,0,Stonebridge
959598,10149,a_51803,73564,3_merged_979948,0,0,0,Confederation Terminal
978213,10158,b_52181,73608,3_merged_979951,0,0,0,Meadowgreen
977920,10163,b_51836,73665,1_merged_979950,0,0,0,Dundonald
965476,10215,b_51969,73905,1_merged_979950,1,0,0,University
960055,10153,a_51638,73588,1_merged_979947,0,0,0,Centre Mall
959777,10151,a_51631,73578,1_merged_979947,0,0,0,University via Taylor
967561,10086,a_51610,73256,1_merged_979947,0,0,0,Not In Service
959158,10146,a_51762,73546,1_merged_979947,0,0,0,City Centre
969325,10225,b_52151,74006,2_merged_979952,1,0,0,Kensington via City Centre
964281,10183,b_51998,73761,1_merged_979950,0,0,0,Lawson Heights
954919,10084,a_51590,73236,3_merged_979948,1,0,0,City Centre
978990,10165,b_51858,73684,1_merged_979950,1,0,0,City Centre
965976,10224,b_52111,73942,1_merged_979950,1,0,0,Hampton Village
959980,10152,a_51648,73582,2_merged_979949,0,0,0,University
957662,10102,a_51671,73363,2_merged_979949,1,0,0,Centre Mall via Lorne
957329,10099,a_51696,73349,2_merged_979949,0,0,0,Stonebridge
957805,10108,a_51734,73387,1_merged_979947,0,0,0,Lawson Heights
963684,10173,b_51883,73721,2_merged_979952,1,0,0,Valley Road
959159,10146,a_51770,73546,1_merged_979947,0,0,0,City Centre
967925,10232,b_52459,73986,1_merged_979950,0,0,0,Evergreen
979223,10172,b_52494,73713,1_merged_979950,0,0,0,North Industrial
963378,10171,b_51947,73702,1_merged_979950,0,0,0,Lawson Heights
964840,10197,b_52000,73819,2_merged_979952,1,0,0,City Centre
961988,10162,b_51887,73649,1_merged_979950,0,0,0,Broadway
964346,10183,b_52001,73761,2_merged_979952,0,0,0,Lawson Heights
969292,10225,b_52156,74005,2_merged_979952,0,0,0,University via City Centre
956727,10095,a_51575,73322,2_merged_979949,0,0,0,City Centre
962263,10162,b_51894,73651,3_merged_979951,0,0,0,University
956224,10089,a_51647,73304,2_merged_979949,1,0,0,City Centre
954591,10083,a_51570,73233,1_merged_979947,0,0,0,Meadowgreen
970194,10234,b_52193,74001,3_merged_979951,0,0,0,Forest Grove via 104th Street
955897,10088,a_51565,73290,2_merged_979949,0,0,0,Dundonald
968274,10225,b_52090,74005,1_merged_979950,0,0,0,University via City Centre
969063,10234,b_52196,73992,2_merged_979952,0,0,0,Forest Grove
969132,10201,b_52146,74020,2_merged_979952,0,0,0,Arbor Creek
958376,10122,a_51756,73446,2_merged_979949,1,0,0,Lawson Terminal
977885,10157,b_51842,73604,3_merged_979951,0,0,0,City Centre
965298,10202,b_52007,73851,2_merged_979952,1,0,0,University
959989,10152,a_51648,73582,2_merged_979949,0,0,0,University
979844,10177,b_51936,73735,1_merged_979950,0,0,0,City Centre
956090,10089,a_51633,73304,1_merged_979947,1,0,0,City Centre
977848,10157,b_51839,73606,2_merged_979952,1,0,0,Exhibition
959671,10150,a_51759,73575,1_merged_979947,1,0,0,Kensington
969101,10234,b_52196,73994,2_merged_979952,1,0,0,University
955808,10087,a_51627,73285,3_merged_979948,1,0,0,Market Mall
961924,10162,b_51886,73651,1_merged_979950,0,0,0,University
954752,10083,a_51578,73233,3_merged_979948,0,0,0,Meadowgreen
958971,10140,a_51700,73527,1_merged_979947,0,0,0,Lakeridge
959277,10147,a_51824,73554,1_merged_979947,0,0,0,Confederation Terminal
957802,10108,a_51733,73387,1_merged_979947,0,0,0,Lawson Heights
962732,10164,b_51916,73680,2_merged_979952,1,0,0,City Centre
977804,10157,b_51837,73606,1_merged_979950,1,0,0,Exhibition
957341,10099,a_51697,73349,2_merged_979949,0,0,0,Stonebridge
969124,10201,b_52146,74020,2_merged_979952,0,0,0,Arbor Creek
968294,10225,b_52085,74006,1_merged_979950,1,0,0,Kensington via City Centre
958555,10125,a_51775,73459,3_merged_979948,1,0,0,City Centre
968894,10233,b_52145,73980,2_merged_979952,1,0,0,City Centre
962684,10164,b_51917,73675,2_merged_979952,0,0,0,Centre Mall
955617,10087,a_51622,73273,2_merged_979949,0,0,0,University
967634,10086,a_51610,73265,1_merged_979947,1,0,0,City Centre
964772,10197,b_51999,73819,1_merged_979950,1,0,0,City Centre
978637,10161,b_51878,73642,1_merged_979950,1,0,0,City Centre
967846,10236,b_52167,74398,1_merged_979950,0,0,0,Willowgrove
957788,10107,a_51732,73383,1_merged_979947,1,0,0,Evergreen
959364,10147,a_51800,73554,2_merged_979949,0,0,0,Confederation Terminal
962645,10164,b_51899,73680,1_merged_979950,1,0,0,City Centre
962506,10164,b_51903,73675,1_merged_979950,0,0,0,Centre Mall
966614,10229,b_51897,73969,1_merged_979950,1,0,0,Centre Mall
960193,10154,a_51645,73595,2_merged_979949,1,0,0,Centre Mall
963932,10175,b_51965,73732,1_merged_979950,1,0,0,College Park
954888,10084,a_51586,73236,2_merged_979949,1,0,0,City Centre
979161,10160,b_52179,74010,2_merged_979952,0,0,0,Airport
959038,10140,a_51706,73527,2_merged_979949,0,0,0,Lakeridge
979603,10098,a_51659,73345,2_merged_979949,0,0,0,City Centre
979721,10173,b_51926,73721,1_merged_979950,1,0,0,Valley Road
966477,10227,b_51912,73960,2_merged_979952,1,0,0,Centre Mall via Main
965186,10202,b_52047,73849,1_merged_979950,0,0,0,Lakeview
956846,10095,a_51676,73324,3_merged_979948,1,0,0,City Centre
955934,10088,a_51568,73290,3_merged_979948,0,0,0,Dundonald
954598,10083,a_51572,73233,1_merged_979947,0,0,0,Meadowgreen
967566,10086,a_51611,73256,1_merged_979947,0,0,0,Not In Service
955703,10087,a_51625,73285,2_merged_979949,1,0,0,Market Mall
956812,10095,a_51676,73321,3_merged_979948,0,0,0,River Heights
959667,10150,a_51762,73575,1_merged_979947,1,0,0,Kensington
956573,10095,a_51667,73321,1_merged_979947,0,0,0,River Heights
969036,10234,b_52150,73992,2_merged_979952,0,0,0,Forest Grove
955457,10087,a_51618,73271,1_merged_979947,0,0,0,City Centre
955942,10088,a_51568,73291,3_merged_979948,1,0,0,City Centre
967960,10232,b_52459,73987,1_merged_979950,1,0,0,City Centre
963766,10174,b_51959,73727,1_merged_979950,1,0,0,University
978296,10158,b_52100,73609,1_merged_979950,1,0,0,City Centre
955951,10089,a_51628,73295,1_merged_979947,0,0,0,Centre Mall
969798,10201,b_52146,74021,2_merged_979952,1,0,0,City Centre
979622,10098,a_51613,73347,2_merged_979949,1,0,0,Valley Road
954869,10084,a_51589,73235,2_merged_979949,0,0,0,Hudson Bay Park
969039,10234,b_52197,73992,2_merged_979952,0,0,0,Forest Grove
955603,10087,a_51623,73275,2_merged_979949,0,0,0,Broadway
965302,10202,b_52007,73851,2_merged_979952,1,0,0,University
959145,10146,a_51765,73546,1_merged_979947,0,0,0,City Centre
955985,10089,a_51634,73296,1_merged_979947,0,0,0,Centre Mall
958697,10126,a_51784,73466,3_merged_979948,0,0,0,Kenderdine
956150,10089,a_51645,73293,2_merged_979949,0,0,0,Centre Mall
965290,10202,b_52048,73851,2_merged_979952,1,0,0,University
967664,10086,a_51571,73268,1_merged_979947,1,0,0,City Centre
958385,10122,a_51757,73441,3_merged_979948,0,0,0,Silverwood Heights
955255,10086,a_51614,73258,2_merged_979949,0,0,0,McCormack
978793,10161,b_52490,73638,3_merged_979951,1,0,0,City Centre
959474,10149,a_51795,73564,1_merged_979947,0,0,0,Confederation Terminal
978183,10158,b_51883,74416,2_merged_979952,1,0,0,City Centre
956109,10089,a_51639,73304,1_merged_979947,1,0,0,City Centre
962761,10164,b_51916,73680,2_merged_979952,1,0,0,City Centre
964387,10183,b_52000,73763,2_merged_979952,1,0,0,Lawson Heights
956295,10089,a_51655,73304,3_merged_979948,1,0,0,City Centre
960374,10155,a_51651,73600,3_merged_979948,1,0,0,Centre Mall
978916,10159,b_51865,73610,3_merged_979951,0,0,0,Hudson Bay Park
979793,10177,b_51940,73741,2_merged_979952,1,0,0,Centre Mall via Lorne
955642,10087,a_51622,73271,2_merged_979949,0,0,0,City Centre
962008,10162,b_51887,73661,1_merged_979950,1,0,0,City Centre
958613,10126,a_51767,73470,1_merged_979947,1,0,0,City Centre
962562,10164,b_51897,73675,1_merged_979950,0,0,0,Centre Mall
979756,10173,b_51878,73722,1_merged_979950,1,0,0,Valley Road
965967,10224,b_52032,73942,1_merged_979950,1,0,0,Hampton Village
959218,10146,a_51771,73546,2_merged_979949,0,0,0,City Centre
978310,10158,b_52100,73609,1_merged_979950,1,0,0,City Centre
959454,10148,a_51769,73562,1_merged_979947,1,0,0,Montgomery
956264,10089,a_51653,73296,3_merged_979948,0,0,0,Centre Mall
956612,10095,a_51570,73320,1_merged_979947,0,0,0,City Centre
965192,10202,b_52047,73849,1_merged_979950,0,0,0,Lakeview
956742,10095,a_51574,73320,2_merged_979949,0,0,0,City Centre
960384,10155,a_51653,73600,3_merged_979948,1,0,0,Centre Mall
956277,10089,a_51652,73304,3_merged_979948,1,0,0,City Centre
957730,10106,a_51729,73377,1_merged_979947,0,0,0,Sask Tel Centre
960379,10155,a_51653,73600,3_merged_979948,1,0,0,Centre Mall
963719,10174,b_51960,73723,1_merged_979950,0,0,0,Stonebridge
959024,10140,a_51786,73527,2_merged_979949,0,0,0,Lakeridge
954443,10082,a_51563,73230,1_merged_979947,0,0,0,City Centre
967945,10232,b_52458,73987,1_merged_979950,1,0,0,City Centre
955597,10087,a_51623,73275,2_merged_979949,0,0,0,Broadway
963919,10175,b_51968,73732,1_merged_979950,1,0,0,College Park
979745,10173,b_51876,73722,1_merged_979950,1,0,0,Valley Road
956491,10091,a_51656,73313,1_merged_979947,1,0,0,Not In Service
966733,10230,b_51896,73973,1_merged_979950,1,0,0,Centre Mall
959655,10150,a_51762,73575,1_merged_979947,1,0,0,Kensington
957609,10102,a_51669,73363,1_merged_979947,1,0,0,Centre Mall via Lorne
958964,10140,a_51701,73527,1_merged_979947,0,0,0,Lakeridge
954740,10083,a_51580,73233,3_merged_979948,0,0,0,Meadowgreen
954856,10084,a_51587,73235,2_merged_979949,0,0,0,Hudson Bay Park
959544,10149,a_51800,73564,2_merged_979949,0,0,0,Confederation Terminal
954761,10083,a_51579,73234,3_merged_979948,1,0,0,City Centre
966432,10227,b_51913,73958,2_merged_979952,0,0,0,University
957692,10102,a_51676,73363,3_merged_979948,1,0,0,Centre Mall via Lorne
959052,10140,a_51786,73530,2_merged_979949,1,0,0,University
966764,10230,b_51915,73971,2_merged_979952,0,0,0,Rosewood
959439,10148,a_51804,73558,1_merged_979947,0,0,0,City Centre
956902,10096,a_51681,73330,1_merged_979947,1,0,0,Broadway
958326,10122,a_51756,73441,2_merged_979949,0,0,0,Silverwood Heights
965457,10215,b_51968,73905,1_merged_979950,1,0,0,University
970242,10235,b_52194,73998,3_merged_979951,0,0,0,Evergreen via Silverspring
959943,10152,a_51629,73586,1_merged_979947,1,0,0,Centre Mall via Main
979768,10177,b_51940,73735,2_merged_979952,0,0,0,City Centre
955762,10087,a_51626,73271,3_merged_979948,0,0,0,City Centre
959752,10150,a_51775,73575,3_merged_979948,1,0,0,Kensington
966229,10226,b_51897,73953,1_merged_979950,0,0,0,University
979739,10173,b_51926,73721,1_merged_979950,1,0,0,Valley Road
966418,10227,b_51902,73961,1_merged_979950,1,0,0,Centre Mall via Main
963888,10175,b_51968,73730,1_merged_979950,0,0,0,University via Boychuk
956651,10095,a_51570,73323,1_merged_979947,1,0,0,Airport
954739,10083,a_51579,73233,3_merged_979948,0,0,0,Meadowgreen
957575,10102,a_51670,73361,1_merged_979947,0,0,0,City Centre
954514,10082,a_51565,73230,2_merged_979949,0,0,0,City Centre
956342,10090,a_51585,73309,1_merged_979947,1,0,0,City Centre
962147,10162,b_51890,73653,2_merged_979952,0,0,0,City Centre
962563,10164,b_51899,73674,1_merged_979950,0,0,0,Centre Mall
966369,10227,b_51903,73958,1_merged_979950,0,0,0,University
966472,10227,b_51918,73961,2_merged_979952,1,0,0,Centre Mall via Main
956097,10089,a_51630,73304,1_merged_979947,1,0,0,City Centre
966572,10229,b_51902,73968,1_merged_979950,0,0,0,Briarwood
956626,10095,a_51573,73320,1_merged_979947,0,0,0,City Centre
966518,10228,b_51908,73963,1_merged_979950,0,0,0,Centre Mall
964008,10175,b_51976,73730,3_merged_979951,0,0,0,University via Boychuk
959809,10151,a_51637,73579,1_merged_979947,1,0,0,Centre Mall via Taylor
978461,10166,b_51924,73687,1_merged_979950,0,0,0,Pleasant Hill
966010,10224,b_52057,73938,2_merged_979952,0,0,0,Confederation Terminal
967883,10236,b_52076,73985,1_merged_979950,1,0,0,City Centre
958289,10122,a_51755,73442,1_merged_979947,0,0,0,Silverwood Heights
956958,10097,a_51686,73336,2_merged_979949,0,0,0,North Industrial
960316,10155,a_51645,73597,2_merged_979949,0,0,0,Rosewood
956985,10097,a_51686,73339,2_merged_979949,1,0,0,City Centre
